what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359717586697
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359717594731
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359717600181
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359718093137
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359718100317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359718108546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359718114304
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359718116215
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359718120297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359718120963
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359718146030
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1359718152574
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359718174354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359718361468
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1359718393881
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1359718427260
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1359718448698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359718450004
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359718450815
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359718464445
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359718475447
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359718517534
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359718518869
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359718524163
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359718563231
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359718565896
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359718570683
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359718576821
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359718576928
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359718579672
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359718579829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359718589698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359718589786
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359718671611
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359718841129
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359718846224
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359718849282
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359718852141
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359718856206
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359718857537
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359718859052
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359718865303
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1359718867718
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359718869729
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359718871179
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359718871189
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359718872697
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359718874799
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359718878494
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359718880685
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359718882474
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359718884203
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359718885719
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359718895498
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359718895605
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359718908098
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359718909918
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1359718925556
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359718940524
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359718942353
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359718952893
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359718957332
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359718983641
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359718985310
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1359719004171
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359719004394
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359719004612
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359719018363
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359719019518
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359719057841
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359719061095
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1359719065693
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359719123798
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359719132745
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359719152978
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359719154084
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359719179262
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359719202931
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1359719208450
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359719208675
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359719212743
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359719217746
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359719219774
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359719258013
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359719332231
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359719336262
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359719342288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359719376925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359719415003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359719443561
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359719448746
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359719451160
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359719451870
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1359719460048
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359719481809
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359719483848
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359719504547
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359719512158
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1359719515321
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359719524343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359720143109
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1359720153438
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359720170295
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359720202309
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359720261386
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359720271493
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359720326364
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359720328621
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359720329330
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359720336009
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359720338154
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359720339024
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359720340934
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359720341937
